BUSINESS_ID,MICROSITE_ACCOUNT_NUMBER,ACCOUNT_REGISTRATION_DATE,ADDRESS_ID,SOURCE_MERCHANT_ID,BUSINESS_TYPE,KYB_APPROVED_FLAG_MICROSITE,KYB_APPROVED_FLAG_SITE,KYB_STATUS,FULL_LEGAL_BUSINESS_NAME,BUSINESS_ACTIVITY_TYPE,BUSINESS_REGISTRATION_DATE,BUSINESS_BANK_NAME,PARTING_WAYS_FLAG,EDD_FLAG,STANDARD_EDD_FLAG_UPDATED_DATE,LOCAL_EDD_FLAG_UPDATED_DATE,PEP_FLAG,STANDARD_PEP_FLAG_UPDATED_DATE,LOCAL_PEP_FLAG_UPDATED_DATE,ENTITY_LIST_RESTRICTION_STATUS,ENTITY_LIST_RESTRICTION_DATE,RISK_LEVEL_INDICATOR,STANDARD_KYB_APPROVED_DATE,LOCAL_KYB_APPROVED_DATE,ROW_CREATED_TIMESTAMP,ROW_UPDATED_TIMESTAMP
90026103551,16025506670,3/1/2000,38755299502,98030806962,CORPORATION,FALSE,FALSE,In-Progress,Centimia,Customer,6/26/1998,DOM BANK,blue,FALSE,2/7/2019,12/11/2016,Active,3/5/2019,10/31/2020,Yes,11/8/2013,High,10/29/2006,10/5/2016,07/16/2001 21:01:00,08/16/2017 08:22:00
77032300821,44015601684,6/13/2020,51242314302,93072309498,LLC,TRUE,TRUE,Approved,Eamia,Customer,7/9/2009,KAURI,orange,FALSE,1/19/2017,2/17/2018,In-Active,7/4/2019,4/27/2019,No,2/21/2015,High,3/5/2003,1/22/2005,03/20/2007 16:04:00,11/27/2017 01:58:00
86045304542,2058404476,1/21/2004,42714828200,7051802271,NONPROFIT,TRUE,TRUE,In-Progress,Omba,Sub-Industry,2/26/1977,VOKBANK,blue,TRUE,3/18/2017,11/12/2015,In-Active,6/12/2017,8/12/2020,No,2/16/2012,High,8/30/2006,4/10/2005,07/08/2001 23:53:00,10/17/2018 00:00:00
78003103584,20081303025,1/14/2001,73488761906,17081704821,CORPORATION,FALSE,FALSE,Rejected,Jayo,Parent,10/11/1982,VOKBANK,blue,TRUE,9/26/2017,4/26/2016,Active,9/9/2017,1/1/2020,No,3/15/2014,High,3/7/2009,1/16/2010,11/07/2010 20:37:00,02/12/2020 13:36:00
2097208028,80010700701,1/17/2016,34601195207,92061509436,NONPROFIT,TRUE,TRUE,In-Progress,Babbleopia,Trust,6/6/2016,KANSKII,green,TRUE,6/13/2016,6/20/2015,In-Active,3/25/2018,9/5/2019,Yes,7/16/2020,Medium,11/9/2009,6/1/2008,02/28/2014 16:08:00,06/24/2018 04:41:00
90056201293,97041006507,8/13/2013,90836774806,42016601281,CORPORATION,FALSE,TRUE,Submitted,Jazzy,Parent,6/28/1985,Bank Zenit,orange,TRUE,7/9/2017,2/8/2015,In-Active,3/9/2018,3/29/2020,Yes,3/1/2019,Low,1/20/2008,1/5/2019,04/15/2003 15:51:00,05/28/2018 05:28:00
31029002712,11098305016,6/29/2012,43235086907,3021703811,LLC,FALSE,TRUE,Approved,Dabjam,Child,8/2/2007,METROBANK,orange,FALSE,11/13/2020,6/10/2018,Active,2/22/2018,6/3/2020,Yes,4/3/2015,Ultra High,12/12/2007,10/9/2015,08/18/2010 06:43:00,06/13/2017 16:32:00
16078700721,50063509747,9/30/2012,50269526900,14099203155,LLC,TRUE,TRUE,Rejected,Latz,Customer,5/8/2004,DOM BANK,green,FALSE,6/7/2017,9/3/2017,Active,12/5/2017,2/19/2019,No,1/16/2020,Low,9/28/2013,6/14/2014,07/15/2007 04:20:00,02/07/2018 01:51:00
65022002673,33002601237,9/21/2011,82970365601,8045807616,LIMITED_PARTNERSHIP,FALSE,FALSE,Approved,Linkbuzz,Parent,9/12/1993,VTB,orange,FALSE,12/5/2015,3/16/2020,In-Active,6/24/2020,1/13/2021,No,1/7/2012,Ultra High,8/4/2019,4/7/2015,01/13/2011 09:12:00,10/20/2016 19:07:00
24022903655,99021902870,1/21/2010,13344427809,69049807549,GOVERNMENT,FALSE,FALSE,Approved,Brainlounge,Sub-Industry,6/7/2004,LAKMA,blue,TRUE,4/26/2017,5/20/2018,In-Active,4/30/2018,10/12/2018,No,5/6/2013,High,1/2/2013,11/5/2003,09/19/2016 18:56:00,12/09/2019 09:52:00
34021204222,77036108467,5/19/2007,53091681303,65066502961,NONPROFIT,TRUE,FALSE,Rejected,Tanoodle,Sub-Industry,9/18/2016,VOKBANK,orange,TRUE,2/1/2019,7/2/2020,In-Active,2/24/2019,3/28/2019,Yes,7/1/2019,Low,1/21/2013,2/14/2012,11/08/2003 22:35:00,11/19/2018 00:14:00
6054804847,54020902768,5/15/2001,61162706504,42084608931,GOVERNMENT,TRUE,TRUE,In-Progress,Yakidoo,Industry,8/11/1996,EATP BANK,red,TRUE,1/12/2017,8/15/2016,In-Active,1/16/2021,2/19/2018,No,12/5/2018,High,8/19/2013,2/2/2003,06/19/2002 04:46:00,01/18/2017 17:56:00
66011305427,18018208832,4/20/2004,46601038200,67037706878,NONPROFIT,TRUE,FALSE,Submitted,Skaboo,Industry,9/8/2017,DOM BANK,red,TRUE,10/31/2016,8/16/2016,Active,4/26/2020,12/9/2017,No,3/6/2012,Medium,3/4/2013,9/30/2007,10/24/2019 19:08:00,10/21/2016 02:02:00
53036304522,99057209959,5/9/2008,75814547200,82021604804,GOVERNMENT,FALSE,TRUE,Submitted,Yakidoo,Child,1/5/1991,KANSKII,blue,TRUE,8/15/2020,2/11/2018,Active,7/6/2020,12/8/2018,Yes,9/6/2014,Low,10/22/2020,1/23/2004,10/05/2002 21:02:00,01/09/2020 17:00:00
54046807292,87011709233,3/23/2000,3121702101,3093403342,LLC,FALSE,FALSE,Submitted,Skynoodle,Child,10/4/2015,KOR,red,TRUE,11/5/2016,12/2/2018,In-Active,5/12/2017,2/5/2020,Yes,7/13/2015,High,3/17/2014,2/14/2019,04/23/2009 23:25:00,06/28/2019 11:35:00
13043304299,94065100337,10/6/2003,46581229905,82068202018,LLC,FALSE,TRUE,Rejected,Yambee,Child,9/3/1996,Avangard,blue,FALSE,6/16/2019,12/24/2020,Active,3/22/2020,6/26/2017,Yes,3/6/2020,Medium,5/1/2020,9/11/2019,09/05/2000 19:53:00,04/29/2019 07:40:00
62072401060,44005201052,10/22/2017,16112003903,67024501269,NONPROFIT,FALSE,FALSE,Rejected,Feednation,Sub-Industry,2/4/1991,KAPITAL,orange,TRUE,4/3/2019,12/24/2020,In-Active,7/29/2020,12/27/2020,No,11/13/2015,Medium,1/6/2012,5/14/2008,03/29/2018 00:25:00,09/26/2017 17:50:00
90060800292,45069702810,4/13/2013,7647519103,91078700134,CORPORATION,FALSE,TRUE,Submitted,Skidoo,Trust,3/22/2015,Dalena,green,TRUE,10/29/2019,7/21/2018,In-Active,4/29/2020,1/1/2020,Yes,10/3/2012,Low,10/13/2017,12/22/2008,06/17/2006 02:58:00,02/25/2016 15:47:00
13039605752,38024501245,2/4/2018,35254246200,71059601936,LIMITED_PARTNERSHIP,FALSE,FALSE,Rejected,Topicshots,Trust,12/25/1982,EATP BANK,orange,TRUE,9/2/2016,7/6/2017,In-Active,5/10/2018,7/11/2018,Yes,12/11/2015,High,6/7/2010,7/19/2009,04/07/2017 03:50:00,08/02/2018 19:53:00
81063106009,3064308643,1/8/2013,47685173508,19067106055,LIMITED_PARTNERSHIP,TRUE,TRUE,Submitted,Rhyzio,Trust,12/4/1988,ATB,red,FALSE,2/17/2016,7/17/2019,Active,3/23/2019,1/23/2017,No,12/30/2016,Medium,7/5/2018,1/6/2011,12/11/2007 01:10:00,11/16/2018 01:02:00
89080902774,99094203385,9/29/2004,57339390502,93062609622,LIMITED_PARTNERSHIP,TRUE,TRUE,Submitted,Fliptune,Trust,5/27/1993,Dalena,blue,FALSE,9/15/2018,4/13/2019,In-Active,10/7/2020,10/4/2017,No,8/2/2017,High,9/1/2004,12/3/2005,06/15/2016 20:50:00,01/17/2021 06:18:00
10048808828,82076109932,11/14/2003,6843624801,90074000618,GOVERNMENT,FALSE,FALSE,Submitted,Shufflebeat,Parent,7/22/1980,NR BANK,blue,FALSE,3/1/2015,10/4/2017,In-Active,7/5/2018,4/15/2019,Yes,1/7/2018,Ultra High,8/31/2003,6/15/2019,04/03/2013 13:51:00,05/28/2017 20:32:00
69031405782,37075000491,5/17/2003,56319563507,86079109459,NONPROFIT,TRUE,FALSE,Approved,Skivee,Child,6/7/1978,KOR,orange,TRUE,4/25/2019,6/30/2019,In-Active,8/23/2019,3/14/2020,No,3/24/2018,Medium,1/18/2017,11/2/2019,03/12/2006 12:56:00,01/08/2021 15:01:00
87027502281,51071305056,6/7/2013,88463224600,50017006403,CORPORATION,FALSE,TRUE,In-Progress,Shufflester,Parent,6/1/1983,VEK,orange,TRUE,9/2/2015,8/10/2016,In-Active,9/23/2020,9/22/2020,Yes,8/16/2014,High,9/26/2018,6/25/2019,01/12/2015 00:31:00,03/05/2018 06:45:00
38099400556,95076701530,9/8/2013,19406646901,28075703150,GOVERNMENT,FALSE,FALSE,In-Progress,Jatri,Trust,3/12/1996,EATP BANK,orange,TRUE,7/3/2018,3/28/2018,Active,10/7/2020,6/11/2018,Yes,7/24/2011,Ultra High,12/31/2006,3/22/2013,11/17/2017 10:10:00,09/12/2018 12:31:00
38085908600,81021205548,9/15/2016,43954417402,44036808780,NONPROFIT,FALSE,FALSE,In-Progress,Quamba,Trust,5/2/2012,MIGROS,red,FALSE,9/14/2019,4/28/2016,In-Active,7/10/2020,8/16/2019,No,12/15/2015,Medium,2/6/2008,7/12/2004,05/26/2014 23:47:00,09/18/2018 08:15:00
37031501603,57058606693,9/2/2002,89423162309,17041706046,LLC,TRUE,FALSE,Submitted,Fliptune,Customer,3/9/2000,Bank of Moscow,blue,FALSE,12/24/2016,7/15/2020,Active,1/1/2019,4/2/2020,No,7/29/2012,Low,7/28/2011,3/3/2011,02/23/2001 14:37:00,06/19/2020 07:23:00
88082507628,56047904356,10/2/2006,13365163300,58020907898,CORPORATION,TRUE,TRUE,Approved,Youopia,Customer,3/26/2003,KAPITAL,green,FALSE,7/26/2015,9/8/2017,Active,2/22/2018,2/27/2017,No,7/26/2013,High,9/3/2016,8/16/2011,08/01/2012 05:32:00,04/17/2018 18:49:00
89053503795,71013001398,7/15/2001,44771583806,85084206856,GOVERNMENT,FALSE,FALSE,Submitted,Yata,Customer,7/9/2010,Bank of Moscow,red,FALSE,3/1/2020,7/2/2018,Active,5/2/2019,11/26/2018,Yes,12/8/2017,Medium,1/25/2010,7/2/2003,01/18/2001 10:32:00,04/25/2020 11:01:00
23012701248,4014308289,7/4/2001,47324055107,1056202100,GOVERNMENT,TRUE,TRUE,Approved,Oyoloo,Parent,8/13/1986,ATB,green,FALSE,6/28/2019,6/18/2018,In-Active,5/5/2019,12/15/2018,Yes,11/29/2019,Ultra High,4/15/2006,1/26/2019,01/03/2018 16:41:00,04/05/2016 15:41:00
92074203634,56011506069,6/26/2008,71438920500,54090700707,LLC,FALSE,TRUE,Rejected,Vimbo,Child,10/30/2018,Bank of Moscow,blue,FALSE,1/31/2017,1/31/2016,In-Active,1/3/2018,10/2/2018,No,7/28/2019,Low,8/21/2020,12/22/2012,02/18/2007 16:14:00,09/19/2016 12:20:00
39017106324,65098204113,2/26/2015,62142518302,26051503320,LLC,FALSE,FALSE,In-Progress,Feedspan,Trust,2/18/1985,AKIBANK,red,FALSE,11/2/2018,1/16/2019,Active,4/4/2020,2/24/2017,No,7/22/2012,Medium,2/4/2008,6/20/2009,07/08/2007 04:38:00,11/20/2016 22:13:00
76009200362,38041201310,4/8/2008,3612307906,42052204710,CORPORATION,TRUE,FALSE,Submitted,Dynazzy,Trust,2/14/1999,NS BANK,green,TRUE,11/8/2018,7/15/2017,In-Active,12/11/2019,3/8/2019,Yes,3/27/2018,Ultra High,6/22/2020,11/27/2014,07/30/2007 18:51:00,12/25/2017 21:12:00
72065900075,26067101683,7/18/2009,62729192908,71063907217,CORPORATION,TRUE,FALSE,In-Progress,Oyoloo,Trust,1/25/2013,Gazbank,blue,FALSE,6/10/2016,6/24/2019,In-Active,4/5/2020,1/2/2018,No,6/14/2014,Low,9/11/2009,10/13/2015,06/30/2007 22:15:00,01/23/2017 15:24:00
92099706643,34047908779,10/8/2007,55057272200,29031607490,LIMITED_PARTNERSHIP,FALSE,FALSE,In-Progress,Skyndu,Trust,9/29/2020,IS Bank,green,FALSE,3/31/2015,5/2/2016,In-Active,9/9/2019,1/22/2020,No,11/13/2017,High,2/4/2008,8/30/2018,08/27/2015 23:14:00,02/23/2017 16:47:00
95084306311,9007701534,10/13/2001,35276093206,42029901575,LLC,FALSE,FALSE,Rejected,Realcube,Trust,12/29/2015,VOKBANK,green,TRUE,4/14/2015,4/6/2019,In-Active,2/12/2019,1/15/2021,No,12/29/2016,High,8/11/2019,2/19/2019,08/28/2015 04:57:00,03/07/2017 23:44:00
57002603638,31064806766,3/7/2009,29427216206,37044200135,CORPORATION,FALSE,TRUE,Rejected,Gabcube,Sub-Industry,12/16/1987,NOVOKIB,red,FALSE,1/10/2018,11/3/2019,In-Active,2/18/2017,7/10/2018,Yes,1/5/2016,High,11/10/2006,1/16/2016,12/08/2005 01:32:00,11/26/2019 13:10:00
37064408835,22064101289,10/19/2017,87776535408,65031303884,GOVERNMENT,FALSE,FALSE,Rejected,Myworks,Trust,1/3/2007,NOVOKIB,orange,TRUE,7/13/2017,7/21/2016,Active,3/22/2017,7/23/2017,No,12/13/2013,High,9/20/2018,10/6/2017,06/29/2001 06:32:00,09/02/2019 22:45:00
48059505434,59054900502,11/14/2017,31283115404,31074505868,LLC,FALSE,FALSE,Approved,Photobug,Parent,12/19/1992,Bank of Moscow,green,FALSE,10/3/2018,4/6/2015,Active,2/5/2020,11/11/2019,No,1/31/2020,Medium,1/8/2009,5/11/2005,09/24/2007 05:26:00,01/16/2020 23:33:00
55065802807,63083605926,7/3/2015,58850921009,35061709382,NONPROFIT,FALSE,TRUE,Approved,Eare,Trust,5/10/2014,KANSKII,blue,TRUE,8/16/2016,3/11/2020,In-Active,1/14/2021,6/3/2020,Yes,1/8/2014,High,5/12/2010,6/1/2020,07/18/2019 16:14:00,02/14/2016 19:49:00
73098507843,45052305769,11/14/2003,86047811503,35085800753,CORPORATION,FALSE,TRUE,Approved,Skalith,Sub-Industry,2/5/2020,Integral,red,TRUE,10/13/2020,7/16/2018,Active,5/9/2019,5/10/2020,Yes,6/30/2019,Ultra High,3/17/2009,10/5/2010,07/05/2015 00:18:00,08/20/2018 04:21:00
70031208142,77079707646,11/10/2003,45823302508,73057902473,LIMITED_PARTNERSHIP,TRUE,FALSE,Rejected,Twimbo,Sub-Industry,10/15/2017,KANSKII,blue,TRUE,8/25/2019,12/31/2018,In-Active,3/15/2017,6/6/2020,No,8/25/2017,Ultra High,4/6/2007,11/16/2010,02/03/2008 02:43:00,11/27/2018 02:07:00
55070704280,15010506327,8/21/2019,74645419001,33049001165,GOVERNMENT,TRUE,TRUE,Submitted,Fliptune,Child,2/10/2002,MBHHS,red,TRUE,6/10/2015,7/14/2019,Active,7/19/2018,9/3/2017,Yes,4/25/2017,Medium,9/22/2020,12/21/2015,07/27/2008 09:45:00,12/08/2020 16:14:00
7061005406,33030505386,1/31/2019,50406994706,20074308165,LLC,TRUE,TRUE,In-Progress,Mydeo,Parent,7/25/1997,Gazbank,orange,TRUE,8/15/2015,12/27/2015,In-Active,8/29/2018,9/30/2018,Yes,9/13/2015,Low,4/19/2020,2/2/2011,01/31/2005 05:04:00,08/11/2019 19:43:00
81039304617,71084707076,12/13/2001,54323673305,48031402071,GOVERNMENT,TRUE,TRUE,In-Progress,Demizz,Customer,10/5/2018,LAKMA,red,FALSE,10/27/2017,9/10/2018,Active,11/14/2017,10/5/2018,No,1/17/2019,High,11/3/2011,12/13/2016,09/12/2003 09:21:00,05/18/2018 09:21:00
83093500019,25095607506,2/14/2002,56033925706,80026901908,GOVERNMENT,FALSE,TRUE,In-Progress,Ntag,Parent,3/5/2019,Integral,blue,FALSE,11/29/2018,3/26/2019,Active,9/16/2019,1/2/2018,No,3/30/2013,Low,8/22/2007,12/10/2005,12/13/2003 03:20:00,12/19/2016 12:22:00
22086007775,80068302581,8/22/2009,604644808,41605322,LLC,TRUE,TRUE,In-Progress,Dynabox,Child,11/10/2004,NS BANK,orange,TRUE,2/24/2018,7/8/2016,Active,7/9/2019,11/12/2018,No,10/14/2013,Medium,2/25/2007,12/1/2020,12/12/2003 18:45:00,02/17/2017 22:05:00
36012101583,1053002314,1/30/2020,11491477706,95065009932,LLC,TRUE,FALSE,Submitted,Kanoodle,Parent,5/26/2002,IS Bank,green,FALSE,12/23/2018,12/6/2018,Active,3/21/2020,12/31/2020,Yes,2/19/2018,Medium,1/6/2008,5/11/2004,04/19/2010 23:35:00,07/10/2017 03:50:00
10060200315,56007000675,3/10/2015,59072646607,99079909603,CORPORATION,FALSE,FALSE,Rejected,Skipstorm,Child,4/25/1992,VTB,orange,FALSE,11/21/2020,3/6/2018,Active,5/3/2018,1/19/2018,Yes,1/27/2020,Low,10/1/2010,6/15/2017,12/28/2015 00:31:00,03/24/2019 01:09:00
79064902366,42001303056,11/2/2007,10972277105,13059308129,LLC,FALSE,TRUE,Submitted,Innojam,Trust,1/25/2015,NAITOV,blue,FALSE,2/23/2019,4/23/2016,In-Active,4/21/2019,11/1/2019,No,11/16/2010,Low,6/14/2008,4/3/2012,06/04/2012 13:32:00,06/07/2020 01:34:00
43079602793,86092003859,8/29/2018,520959607,16052409091,CORPORATION,FALSE,FALSE,Rejected,Eare,Customer,4/5/2011,VEK,green,TRUE,3/31/2016,10/31/2016,In-Active,4/9/2017,8/19/2019,No,5/9/2019,Low,4/24/2011,11/30/2018,03/17/2004 10:17:00,04/27/2018 00:10:00
84016208875,71003803400,1/10/2021,55066564607,87005003830,LIMITED_PARTNERSHIP,TRUE,FALSE,Rejected,Realbuzz,Industry,2/27/2018,ATB,blue,FALSE,11/7/2020,9/22/2019,Active,11/20/2018,6/30/2018,Yes,3/13/2010,High,10/10/2004,5/15/2011,08/07/2016 16:15:00,05/20/2017 10:38:00
67033404833,59039505672,10/3/2003,80499896704,65096307721,LLC,FALSE,FALSE,In-Progress,Gigashots,Industry,4/19/1997,KANSKII,red,FALSE,7/12/2016,5/2/2019,In-Active,4/13/2017,4/5/2019,No,1/3/2021,Ultra High,12/3/2017,6/29/2005,01/24/2005 14:03:00,10/07/2016 12:59:00
41001804326,39091901994,9/14/2005,220111700,26009203592,CORPORATION,TRUE,FALSE,In-Progress,Skipstorm,Parent,9/8/1986,Globus,red,FALSE,12/17/2019,10/4/2017,Active,10/22/2019,1/27/2017,No,10/17/2010,Low,8/6/2019,11/2/2008,09/27/2013 03:26:00,02/27/2016 07:31:00
19076409405,34030909409,12/10/2008,16560221804,77051900648,CORPORATION,FALSE,TRUE,Rejected,Browsecat,Trust,4/6/2003,ATB,orange,FALSE,8/1/2017,8/2/2019,In-Active,5/4/2018,9/2/2017,Yes,12/2/2015,Low,1/3/2017,3/15/2020,01/21/2013 19:12:00,06/25/2019 14:59:00
41059306376,67014809417,11/18/2002,48933831106,99013100389,CORPORATION,FALSE,FALSE,Approved,Yacero,Sub-Industry,10/26/2018,Dalena,red,TRUE,9/30/2020,5/12/2019,In-Active,2/21/2019,10/26/2020,Yes,2/26/2012,Low,1/8/2009,7/28/2010,05/28/2001 20:08:00,03/06/2019 18:04:00
74003105076,46014309914,4/3/2005,42420763004,19072106293,LIMITED_PARTNERSHIP,TRUE,FALSE,Approved,Thoughtstorm,Parent,12/29/1993,VTB,green,TRUE,3/19/2016,2/2/2016,Active,11/26/2017,7/19/2018,Yes,7/5/2015,High,8/26/2014,2/27/2013,08/20/2012 06:07:00,10/17/2020 10:55:00
72060509042,67093105093,3/2/2015,93666534408,10025103894,GOVERNMENT,TRUE,FALSE,Rejected,Bubbletube,Industry,7/31/2004,KAURI,green,TRUE,5/25/2015,2/6/2016,In-Active,2/17/2019,8/16/2017,No,6/18/2018,Ultra High,10/17/2014,6/24/2003,11/30/2009 08:50:00,03/10/2018 22:59:00
67030608156,68039309286,12/3/2017,95773873900,84054008204,LIMITED_PARTNERSHIP,FALSE,FALSE,In-Progress,Vitz,Sub-Industry,3/17/2014,KANSKII,blue,TRUE,6/29/2015,4/1/2019,Active,9/30/2020,3/26/2019,No,6/15/2011,Low,3/5/2014,3/19/2013,07/30/2000 17:44:00,12/09/2016 19:09:00
66027705834,86012904187,1/19/2003,77766703204,22008309407,CORPORATION,FALSE,FALSE,In-Progress,Avamm,Industry,3/29/1980,BPF,red,TRUE,8/11/2018,5/19/2018,Active,12/29/2020,3/24/2017,No,6/14/2010,Low,1/1/2018,8/25/2009,09/18/2018 09:53:00,08/18/2018 06:05:00
16099806056,61038607646,7/5/2019,47189206800,48090102367,LIMITED_PARTNERSHIP,FALSE,TRUE,Approved,Flipbug,Customer,4/9/1992,LAKMA,orange,TRUE,7/11/2015,8/25/2020,Active,2/2/2017,9/23/2017,Yes,4/20/2019,High,9/24/2019,8/24/2013,04/23/2011 07:57:00,09/19/2020 07:57:00
48033606417,6080508999,3/22/2006,86989229209,12045204632,NONPROFIT,FALSE,TRUE,Submitted,Latz,Sub-Industry,2/8/2010,Integral,blue,TRUE,3/1/2020,11/13/2016,In-Active,12/9/2019,5/21/2019,Yes,7/9/2010,Ultra High,8/11/2015,12/27/2005,04/02/2011 21:59:00,07/08/2019 20:32:00
49008801937,17084900465,10/20/2001,16581922300,27038108669,CORPORATION,FALSE,TRUE,Submitted,Jabberbean,Child,3/27/2003,Integral,green,TRUE,2/6/2019,9/19/2019,Active,4/15/2018,7/7/2019,No,9/27/2016,Ultra High,4/3/2006,2/23/2005,06/29/2008 21:11:00,02/12/2019 04:59:00
15042106129,83004403217,11/23/2003,51912085306,39020608376,GOVERNMENT,FALSE,TRUE,Approved,Chatterpoint,Customer,4/9/2009,BPF,blue,TRUE,4/11/2020,4/1/2018,In-Active,4/4/2017,8/9/2020,No,11/26/2020,Low,9/23/2016,8/6/2014,09/07/2000 11:58:00,12/24/2019 12:07:00
41037005799,79097007473,4/3/2009,37279344205,37068205667,LIMITED_PARTNERSHIP,TRUE,TRUE,In-Progress,Youspan,Sub-Industry,6/18/1978,KAPITAL,orange,TRUE,11/9/2016,5/26/2016,Active,9/21/2019,9/19/2019,Yes,2/16/2016,Medium,3/28/2018,1/20/2005,03/02/2017 04:53:00,10/10/2016 20:26:00
1094301582,68027204392,1/24/2013,19296379609,98029102187,NONPROFIT,TRUE,TRUE,In-Progress,Browsebug,Customer,6/5/1998,METROBANK,red,TRUE,9/7/2019,12/4/2020,In-Active,3/19/2017,11/19/2020,No,10/27/2016,High,4/29/2007,3/22/2005,01/17/2013 12:09:00,01/09/2017 11:30:00
43077108088,87095105581,1/26/2011,83109597002,72070309668,CORPORATION,FALSE,FALSE,Approved,Jamia,Customer,8/30/1999,Dalena,red,FALSE,12/30/2015,10/3/2017,Active,7/11/2017,2/11/2018,No,9/30/2015,Low,1/26/2010,12/13/2006,07/05/2002 18:44:00,02/23/2016 02:08:00
65061509395,66034803751,2/14/2020,72281827007,17088408253,CORPORATION,TRUE,FALSE,Rejected,Realblab,Customer,8/21/1992,Avangard,green,FALSE,4/29/2015,7/7/2019,Active,12/18/2017,12/26/2019,No,8/5/2020,High,2/25/2020,2/16/2012,05/13/2006 03:14:00,06/08/2019 01:21:00
3091508994,45014703956,2/14/2002,28655840406,25096401621,LLC,FALSE,TRUE,Submitted,Devbug,Parent,3/23/2016,Bank Zenit,blue,FALSE,7/5/2017,7/24/2015,In-Active,5/18/2017,8/2/2019,No,6/22/2016,Low,12/10/2009,7/9/2014,02/27/2014 17:40:00,08/27/2019 03:14:00
96086803421,23076800858,4/6/2020,74804437409,52086403299,CORPORATION,FALSE,FALSE,Rejected,Zoovu,Trust,5/11/1979,BKF,blue,FALSE,5/7/2020,7/8/2020,In-Active,7/6/2019,12/16/2018,Yes,8/2/2016,High,12/12/2010,4/23/2011,08/29/2016 13:12:00,03/23/2019 00:07:00
10025309905,79071902031,3/20/2003,56514537009,44053402066,GOVERNMENT,FALSE,TRUE,Rejected,Fanoodle,Child,7/29/2019,NR BANK,green,TRUE,7/17/2016,9/20/2020,Active,9/23/2017,2/20/2019,No,10/6/2014,High,3/27/2008,9/9/2011,04/25/2004 06:41:00,09/06/2017 01:14:00
16032209844,12018804437,10/13/2015,83244405000,2091909113,LLC,FALSE,TRUE,Submitted,Linkbridge,Industry,3/29/1995,BRB Bank,green,FALSE,9/4/2020,7/10/2019,Active,12/2/2018,2/16/2017,No,5/17/2020,Ultra High,8/22/2011,11/1/2004,01/08/2018 17:34:00,05/26/2017 23:22:00
66048708583,82077209741,10/13/2014,98306837209,87097807375,CORPORATION,TRUE,FALSE,Approved,Skyble,Trust,2/8/1996,METROBANK,red,FALSE,10/6/2019,6/29/2019,In-Active,11/23/2020,1/18/2019,Yes,3/9/2016,Medium,10/14/2018,2/4/2009,11/28/2019 06:26:00,07/24/2016 08:10:00
18069306997,46043709818,5/3/2003,20605290206,88030608609,LLC,TRUE,TRUE,Submitted,Devcast,Industry,3/9/2004,agroros,blue,FALSE,4/27/2016,1/13/2019,In-Active,8/16/2020,4/7/2020,No,11/5/2017,High,9/24/2007,8/15/2013,04/23/2003 23:00:00,11/09/2016 03:17:00
21098008664,3088200739,10/14/2019,4349377308,48016505545,NONPROFIT,FALSE,FALSE,Approved,Devcast,Trust,4/20/2017,Gazbank,orange,FALSE,2/21/2016,9/4/2015,In-Active,3/3/2020,2/7/2020,Yes,9/4/2018,Ultra High,8/21/2013,4/19/2016,03/27/2014 01:56:00,06/19/2019 13:37:00
53036402120,56020505237,10/22/2019,16733897901,26040101120,LIMITED_PARTNERSHIP,TRUE,FALSE,Rejected,Thoughtbeat,Sub-Industry,11/2/1985,BRB Bank,orange,FALSE,4/7/2016,10/4/2020,In-Active,10/12/2019,10/28/2017,No,4/28/2015,Ultra High,5/11/2010,4/5/2005,04/06/2014 17:32:00,11/01/2020 01:37:00
80080700292,41060401137,1/22/2014,4524320900,49098607156,CORPORATION,FALSE,FALSE,Approved,Eabox,Child,6/24/1998,IS Bank,red,FALSE,12/18/2019,7/27/2018,Active,6/12/2020,11/14/2018,No,2/1/2013,High,8/7/2016,12/28/2013,11/16/2005 17:39:00,12/19/2017 20:23:00
87023103181,42044300585,1/21/2005,84067913801,42026009290,GOVERNMENT,FALSE,TRUE,In-Progress,Quinu,Child,6/14/2003,Integral,red,TRUE,6/22/2019,6/22/2020,In-Active,8/16/2020,3/11/2018,No,2/8/2016,Ultra High,4/29/2013,2/6/2019,07/14/2013 02:42:00,06/20/2020 14:58:00
81017100794,50068902727,2/29/2000,25995141402,5065205846,LLC,TRUE,FALSE,Rejected,Jayo,Trust,5/26/2007,BKF,red,FALSE,4/27/2017,1/9/2017,In-Active,4/2/2017,9/25/2019,No,11/22/2014,Ultra High,3/26/2006,3/14/2004,06/20/2018 07:42:00,11/22/2018 20:15:00
93032909510,50044205010,10/24/2019,73080710300,22086807098,GOVERNMENT,TRUE,TRUE,Rejected,Yabox,Parent,7/24/1985,VEK,orange,TRUE,4/21/2017,12/18/2016,In-Active,12/9/2017,10/15/2017,No,4/30/2010,Low,7/22/2009,4/14/2015,12/24/2006 19:40:00,04/26/2020 13:48:00
8017603875,95071703321,11/4/2008,23645199805,55072000896,CORPORATION,FALSE,FALSE,Submitted,Flashset,Child,7/3/1993,VEK,red,TRUE,6/4/2017,6/7/2019,Active,6/6/2017,12/30/2018,No,12/2/2012,Ultra High,12/30/2008,5/18/2012,03/04/2001 11:43:00,01/08/2017 20:53:00
